classification,reason,event_date,contribution_period,Krankenkasse,amount_paid,amount_outstanding,event_type,source_file,source_snippet,confidence
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-11,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_12-2023_DivAuswertungen_DivMitarbeiter_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,2023-12,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/payroll12_2023/Pay Roll 12.2023.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im Dezember 2023 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Baden-Württemberg 70025 Stuttgart Überweisung 89878877 2.253,54 AOK Bayern Die Gesundheitsk 81739 München Überweisung 89878877 6.670,50 AOK Hessen 61281 Bad Homburg Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_Brutto_NettoProbe_00025_ZZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,2023-12,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Pay Roll 12.2023.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im Dezember 2023 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Baden-Württemberg 70025 Stuttgart Überweisung 89878877 2.253,54 AOK Bayern Die Gesundheitsk 81739 München Überweisung 89878877 6.670,50 AOK Hessen 61281 Bad Homburg Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,2023-12,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/Pay Roll 12.2023__copy2.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im Dezember 2023 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Baden-Württemberg 70025 Stuttgart Überweisung 89878877 2.253,54 AOK Bayern Die Gesundheitsk 81739 München Überweisung 89878877 6.670,50 AOK Hessen 61281 Bad Homburg Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,2023-12,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Pay Roll 12.2023.pdf,"Usti Nad Labem 27 1 09119 Chemnitz Übersicht Zahlungen im Dezember 2023 Empfänger PLZ Ort Zahlart Verwendungszweck Betrag AOK Baden-Württemberg 70025 Stuttgart Überweisung 89878877 2.253,54 AOK Bayern Die Gesundheitsk 81739 München Überweisung 89878877 6.670,50 AOK Hessen 61281 Bad Homburg Überweisung 89878877",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_12-2023_Brutto_NettoProbe_00025_ZZ1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-12,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_12-2023_Brutto_NettoProbe_00025_ZZ1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-29,2024-01,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting/accountings012024/40850 - Rechnung 240213_2024 vom 29.01.2024, Aufträge 31_24, 32_23, 33_23, 33_24, 34_24, 98_24, Mandant 42303.pdf","DEÜV 30,00 EUR AN Januar/2024 § 34 Abs. 1 StBVV 2022 3 25,00 EUR Erstmalige Einrichtung von Lohnkonten und Aufnahme der Stammdaten 75,00 EUR AN Januar/2024 2 15,00 EUR Pfändungen Garnishment 30,00 EUR AN Januar/2024 4 15,00 EUR Lohnbescheinigungen für die Arbeitnehmer (Certificate for the familiy fund/ housing benefit/parental leave) 60,00 EUR AN Januar/2024 Seite 1 Übertrag 1.559,20 EUR [[page 2]] Mandantennummer: 4",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-29,2024-01,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/01_Accountant_Emails/40850 - Rechnung 240213_2024 vom 29.01.2024, Aufträge 31_24, 32_23, 33_23, 33_24, 34_24, 98_24, Mandant 42303.pdf","DEÜV 30,00 EUR AN Januar/2024 § 34 Abs. 1 StBVV 2022 3 25,00 EUR Erstmalige Einrichtung von Lohnkonten und Aufnahme der Stammdaten 75,00 EUR AN Januar/2024 2 15,00 EUR Pfändungen Garnishment 30,00 EUR AN Januar/2024 4 15,00 EUR Lohnbescheinigungen für die Arbeitnehmer (Certificate for the familiy fund/ housing benefit/parental leave) 60,00 EUR AN Januar/2024 Seite 1 Übertrag 1.559,20 EUR [[page 2]] Mandantennummer: 4",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-29,2024-01,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/40850 - Rechnung 240213_2024 vom 29.01.2024, Aufträge 31_24, 32_23, 33_23, 33_24, 34_24, 98_24, Mandant 42303.pdf","DEÜV 30,00 EUR AN Januar/2024 § 34 Abs. 1 StBVV 2022 3 25,00 EUR Erstmalige Einrichtung von Lohnkonten und Aufnahme der Stammdaten 75,00 EUR AN Januar/2024 2 15,00 EUR Pfändungen Garnishment 30,00 EUR AN Januar/2024 4 15,00 EUR Lohnbescheinigungen für die Arbeitnehmer (Certificate for the familiy fund/ housing benefit/parental leave) 60,00 EUR AN Januar/2024 Seite 1 Übertrag 1.559,20 EUR [[page 2]] Mandantennummer: 4",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-01-29,2024-01,AOK,,,ARREARS_OR_ENFORCEMENT_NOTICE,"00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/40850 - Rechnung 240213_2024 vom 29.01.2024, Aufträge 31_24, 32_23, 33_23, 33_24, 34_24, 98_24, Mandant 42303__copy2.pdf","DEÜV 30,00 EUR AN Januar/2024 § 34 Abs. 1 StBVV 2022 3 25,00 EUR Erstmalige Einrichtung von Lohnkonten und Aufnahme der Stammdaten 75,00 EUR AN Januar/2024 2 15,00 EUR Pfändungen Garnishment 30,00 EUR AN Januar/2024 4 15,00 EUR Lohnbescheinigungen für die Arbeitnehmer (Certificate for the familiy fund/ housing benefit/parental leave) 60,00 EUR AN Januar/2024 Seite 1 Übertrag 1.559,20 EUR [[page 2]] Mandantennummer: 4",MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Hessen,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/02_Payroll/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1__copy2.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,AOK Nordost,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
UNCLEAR,"Arrears/outstanding context exists, but no repayment is documented.",2024-02-14,,KKH,,,ARREARS_OR_ENFORCEMENT_NOTICE,00_INBOX - Входящи - Eingang/Accounting/10001_01-2024_DivAuswertungen_DivMitarbeiter_2Z1.pdf,eise zur Abrechnung Brutto-Bezüge Betrag Lohnart Bezeichnung Einheit Menge Faktor3 Prozentsatz St SV GB 4 4 5 Gesamt-Brutto Steuerrechtliche Abzüge Netto-Verdienst Betrag Auszahlungsbetrag SV-rechtliche Abzüge Steuer/Sozialversicherung Netto-Bezüge/Netto-Abzüge St Steuer-Brutto Lohnsteuer Kirchensteuer Solidaritätszuschlag St4 SV4 KV-Brutto RV-Brutto AV-Brutto PV-Brutto KV-Beitrag RV-Beitrag AV-Beitrag PV-Beitrag6 SV,MEDIUM
