evidence_id,event_date,contribution_period,Krankenkasse,event_type,amount_due,due_date,amount_paid,payment_date,amount_outstanding,sender,recipient,communication_subject,communication_summary,payment_plan_status,source_file,source_path,source_page,source_snippet,extraction_method,confidence,duplicate_references,gap_flags
SI-390JS-5935-26-00257,2022-04-08,2022-04,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00258,2022-04-08,2022-04,AOK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.txt,08_Reports - Доклади - Berichte/Accounting_Cash_Flow/recovered_health_insurance_text/Sozialversicherungsanmeldungen.txt,,Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund der Abgabe ,text_file_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00259,2022-04-08,2022-04,BKK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting/2. Sozialversicherungsanmeldungen/old/аb 2021 - 2022/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00260,2022-04-08,2022-04,BKK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00261,2022-04-08,2022-04,BKK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen__copy2.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00262,2022-04-08,2022-04,BKK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00263,2022-04-08,2022-04,BKK,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.txt,08_Reports - Доклади - Berichte/Accounting_Cash_Flow/recovered_health_insurance_text/Sozialversicherungsanmeldungen.txt,,Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund der Abgabe ,text_file_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00264,2022-04-08,2022-04,KKH,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting/2. Sozialversicherungsanmeldungen/old/аb 2021 - 2022/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00265,2022-04-08,2022-04,KKH,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00266,2022-04-08,2022-04,KKH,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Sozialversicherungsanmeldungen__copy2.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00267,2022-04-08,2022-04,KKH,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Sozialversicherungsanmeldungen.pdf,,[[page 1]] Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund ,pdf_fitz_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00268,2022-04-08,2022-04,KKH,HEALTH_INSURANCE_RELATED_DOCUMENT,,,,,,,,,Health-insurance related document detected by text/path keywords.,,Sozialversicherungsanmeldungen.txt,08_Reports - Доклади - Berichte/Accounting_Cash_Flow/recovered_health_insurance_text/Sozialversicherungsanmeldungen.txt,,Meldebescheinigung zur Sozialversicherung gemäß § 25 DEÜV Pers.-Nr. Datum: Seite: Versicherungsnummer Geburtsdatum Geburtsname (falls Versicherungsnummer unbekannt) Geburtsort (falls Versicherungsnr. unbekannt) Geburtsland (falls Meldung europ. Vers.Nr.) Europäische Versicherungsnummer Folgende Angaben wurden gemäß DEÜV an den zuständigen Träger der Sozialversicherung/Rentenversicherung übermittelt: Grund der Abgabe ,text_file_keyword_scan,MEDIUM,,
SI-390JS-5935-26-00269,,2022-06,AOK Plus,HEALTH_INSURANCE_EXTRACTED_ROW,-935.88,,-100.00,,-30.30,,,,,,06-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/06-2022 #9109.pdf,,"Beitraege 06/22 -935,88",existing_accounting_cash_flow_health_timeline,HIGH,,missing due_date; missing payment_date
SI-390JS-5935-26-00270,2022-06-03,2022-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,24.90,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/2022/07-2022 #9120.pdf,,"nd: 1.428,62 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000382Mandat MLREFC000102138Einreicher-ID DE80ZZ Z00000030151C0001--0055-0000382 C00 01-15390751McFIT Flex-Aktion 24 -24,90 RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000381Mandat MLR",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00271,2022-06-03,2022-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,24.90,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120.pdf,,"nd: 1.428,62 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000382Mandat MLREFC000102138Einreicher-ID DE80ZZ Z00000030151C0001--0055-0000382 C00 01-15390751McFIT Flex-Aktion 24 -24,90 RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000381Mandat MLR",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00272,2022-06-03,2022-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,24.90,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9120__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120__copy2.pdf,,"nd: 1.428,62 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000382Mandat MLREFC000102138Einreicher-ID DE80ZZ Z00000030151C0001--0055-0000382 C00 01-15390751McFIT Flex-Aktion 24 -24,90 RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000381Mandat MLR",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00273,2022-06-03,2022-07,AOK,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,24.90,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/07-2022 #9120.pdf,,"nd: 1.428,62 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000382Mandat MLREFC000102138Einreicher-ID DE80ZZ Z00000030151C0001--0055-0000382 C00 01-15390751McFIT Flex-Aktion 24 -24,90 RSG Group GmbH 07.09.2022 08.09.2022 Überweisung Referenz C0001--0055-0000381Mandat MLR",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00274,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/###########          2022-2023/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00275,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/2022/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00276,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00277,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109__copy2.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00278,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109__copy3.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00279,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00280,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/07-2022 #9109__copy2.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00281,2022-06-03,2022-07,AOK Hessen,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/07-2022 #9109__copy3.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00282,2022-06-03,2022-07,AOK Nordost,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/###########          2022-2023/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00283,2022-06-03,2022-07,AOK Nordost,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/old/bankstatementsfrom2022untilnow/2022/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00284,2022-06-03,2022-07,AOK Nordost,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
SI-390JS-5935-26-00285,2022-06-03,2022-07,AOK Nordost,PAYMENT_EVIDENCE_OR_PAYMENT_LIST,,,2750.24,2022-06-03,,,,,Health-insurance related document detected by text/path keywords.,,07-2022 #9109__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/07-2022 #9109__copy2.pdf,,": 59.309,28 Höhe der eingeräumten Kontoüberziehung: 0,00 Auftraggeber/Begünstigter Buchung Wertstellung Art Verwendungszweck Betrag in € Bozhidar Asenov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -2.750,24 Kristiyan Petrov - Neue 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.847,26 Stoyan Todinov 09.09.2022 09.09.2022 Überweisung Lohn-Gehalt Abrechnung 08/2022 -1.626,58 Bor",pdf_fitz_keyword_scan,HIGH,,
