evidence_id,classification,reason,event_date,contribution_period,Krankenkasse,amount_paid,amount_outstanding,source_file,source_snippet,confidence
SI-390JS-5935-26-02181,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-18,2025-06,BKK Linde,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02182,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,BKK Linde,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy19.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02183,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,BKK Linde,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy37.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02184,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 06-2025.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02185,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen/Lohnauswertungen.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02186,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02187,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025__copy2.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02188,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025__copy3.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02189,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02190,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy19.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02191,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,Barmer,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy37.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02192,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting/2025/Entgeltbescheinigungen 06-2025.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02193,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen/Lohnauswertungen.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02194,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02195,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025__copy2.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02196,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/03_Employee_Payslips/Entgeltbescheinigungen 06-2025__copy3.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02197,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02198,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy19.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02199,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-18,2025-06,DAK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy37.pdf,"auschsteuer Beträge zur freiw./priv. KV/PV und für berufsständische Versorgungswerke sind unter Beitrag AN/AG und Nettobezüge/-abzüge enthalten 5) 5) 5) Gesamtbrutto Auszahlungsbetrag Nettobezüge/-abzüge 2) AN- Typ Faktor 5) 5) 5) 4) 5) Ki.PV 3) Z = Einschließlich Beitragszuschlag zur PV für Kinderlose, E = Elterneigenschaft nachgewiesen, 1-5 = Anzahl Kinder für PV 3) 659798 Martin Zahariev F0W 18.07.2025 10001 Usti ",MEDIUM
SI-390JS-5935-26-02212,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-22,2025-07,AOK,,,00_INBOX - Входящи - Eingang/Accounting/Arbeitsbescheinigung Georgi Stefanov.pdf,[[page 1]] nach § 312 Drittes Buch Sozialgesetzbuch (SGB III) Form.-Nr. LNBA84 2. Angaben zum Beschäftigungsverhältnis 1.1 Lohnsteuerabzugsmerkmale im Lohnsteuerabzugsverfahren Sozialversicherungsnummer Jahr Lohnsteuerklasse ggf. Faktor Zahl der Kinderfreibeträge Weitere Änderungen entnehmen Sie der Anlage. Ja Nein 1. Angaben zu den persönlichen Daten der Arbeitnehmerin/des Arbeitnehmers DÜ-Protokoll Arbeitsbescheini,MEDIUM
SI-390JS-5935-26-02213,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-22,2025-07,AOK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Arbeitsbescheinigung Georgi Stefanov.pdf,[[page 1]] nach § 312 Drittes Buch Sozialgesetzbuch (SGB III) Form.-Nr. LNBA84 2. Angaben zum Beschäftigungsverhältnis 1.1 Lohnsteuerabzugsmerkmale im Lohnsteuerabzugsverfahren Sozialversicherungsnummer Jahr Lohnsteuerklasse ggf. Faktor Zahl der Kinderfreibeträge Weitere Änderungen entnehmen Sie der Anlage. Ja Nein 1. Angaben zu den persönlichen Daten der Arbeitnehmerin/des Arbeitnehmers DÜ-Protokoll Arbeitsbescheini,MEDIUM
SI-390JS-5935-26-02214,DUPLICATE,Same date/period/Krankenkasse/event/source already audited.,2025-07-22,2025-07,AOK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Arbeitsbescheinigung Georgi Stefanov.pdf,[[page 1]] nach § 312 Drittes Buch Sozialgesetzbuch (SGB III) Form.-Nr. LNBA84 2. Angaben zum Beschäftigungsverhältnis 1.1 Lohnsteuerabzugsmerkmale im Lohnsteuerabzugsverfahren Sozialversicherungsnummer Jahr Lohnsteuerklasse ggf. Faktor Zahl der Kinderfreibeträge Weitere Änderungen entnehmen Sie der Anlage. Ja Nein 1. Angaben zu den persönlichen Daten der Arbeitnehmerin/des Arbeitnehmers DÜ-Protokoll Arbeitsbescheini,MEDIUM
SI-390JS-5935-26-02215,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-22,2025-07,AOK,,,00_INBOX - Входящи - Eingang/Accounting_Organized/13_Unknown_To_Review/Arbeitsbescheinigung Georgi Stefanov__copy2.pdf,[[page 1]] nach § 312 Drittes Buch Sozialgesetzbuch (SGB III) Form.-Nr. LNBA84 2. Angaben zum Beschäftigungsverhältnis 1.1 Lohnsteuerabzugsmerkmale im Lohnsteuerabzugsverfahren Sozialversicherungsnummer Jahr Lohnsteuerklasse ggf. Faktor Zahl der Kinderfreibeträge Weitere Änderungen entnehmen Sie der Anlage. Ja Nein 1. Angaben zu den persönlichen Daten der Arbeitnehmerin/des Arbeitnehmers DÜ-Protokoll Arbeitsbescheini,MEDIUM
SI-390JS-5935-26-02216,UNCLEAR,Source row has insufficient semantic evidence for a resolution-action classification.,2025-07-22,2025-07,AOK,,,08_Reports - Доклади - Berichte/Accounting_Cash_Flow/recovered_health_insurance_text/Arbeitsbescheinigung_Georgi_Stefanov.txt,nach § 312 Drittes Buch Sozialgesetzbuch (SGB III) Form.-Nr. LNBA84 2. Angaben zum Beschäftigungsverhältnis 1.1 Lohnsteuerabzugsmerkmale im Lohnsteuerabzugsverfahren Sozialversicherungsnummer Jahr Lohnsteuerklasse ggf. Faktor Zahl der Kinderfreibeträge Weitere Änderungen entnehmen Sie der Anlage. Ja Nein 1. Angaben zu den persönlichen Daten der Arbeitnehmerin/des Arbeitnehmers DÜ-Protokoll Arbeitsbescheinigung 2.1 Di,MEDIUM
